pk_id,cluster_id
111379,28422
111411,28423
111415,28424
111416,28425
111412,28426
111414,28426
111042,28038
111105,28427
111344,28427
111422,27696
111413,28428
111423,24868
111408,28429
111430,28430
111431,28431
111432,28432
111433,28433
111424,28434
111434,28434
111426,24952
111440,24880
111441,24681
111097,28435
111107,28436
110903,28437
110049,28437
110113,28438
110213,28439
111428,28440
111395,28441
111114,28442
85737,28443
109983,28444
109693,28444
109995,28444
111458,28445
111134,28446
110966,28447
110850,28448
111442,24681
110611,28449
110025,27838
107873,28450
111481,27769
111480,27769
110539,24792
111487,28451
111484,28452
111488,28453
111493,28454
111489,28455
111492,28456
110087,25218
110840,25218
111494,25218
111435,25218
107824,28457
106263,28458
102959,28459
109825,28459
110101,28460
111490,28460
111471,28461
108821,28462
110746,28462
111502,28463
111486,28463
111462,28464
110837,24681
72399,28465
75792,28465
111512,28465
110343,28466
111044,28467
110595,28468
111505,28469
101242,28443
108463,28443
110560,28470
110607,28471
108153,28472
111221,28473
111525,28474
111226,28475
111511,28476
111267,28477
111537,28478
111543,28479
111314,28480
111545,28481
111141,28482
111243,28483
111298,28484
111565,28485
111577,28486
111327,28487
111329,28488
111579,28489
111578,28490
108203,16641
111576,28491
111582,28491
111583,28492
100453,28493
111326,28494
111355,28495
108218,28496
86680,28497
111603,28498
111605,28499
111606,28500
111607,28501
108514,28502
111374,28503
111323,28504
111359,28505
111360,28506
111375,28507
111338,28508
111588,28509
108946,28510
111506,28510
111102,28511
110972,28511
111621,28512
111622,28513
111620,28513
111628,28514
111393,28515
111632,28516
83841,28517
84341,28517
77975,28517
111390,28518
110473,28519
111637,28520
111641,28521
111643,28522
111644,28523
111646,28524
111645,28524
107272,25560
111626,28525
111642,28526
111647,28527
111392,28528
111655,28529
111657,28530
111401,28531
111417,28532
111653,28533
111652,28534
110920,28535
111665,28536
111668,28537
111513,28538
111666,28539
111670,28539
111675,24880
111676,24681
111667,28540
102570,24681
111510,24681
111678,28541
111671,28542
111685,28543
103449,28544
111448,28545
111692,28546
111694,28547
111696,28548
111702,28549
104360,28550
111410,28550
111707,28551
111701,28551
106932,28552
105029,28552
106676,28553
111708,28554
110210,28555
109555,28556
110921,28556
101000,976
101255,976
111478,28557
105933,28558
111710,28559
111726,28560
111677,24923
111729,28561
103269,25203
100178,25203
111315,25203
111731,28562
111735,28563
111738,28564
111732,28564
111736,28564
111725,28564
111728,28564
111218,28565
105846,28565
111299,28566
110801,28566
109352,28567
111205,28567
111737,28568
106289,28569
107078,28569
109839,28569
110591,28569
110800,28569
110621,28569
110749,28569
110632,28569
110886,28569
110900,28569
110830,28569
110753,28569
111400,28569
110679,28569
110687,28569
110876,28569
111099,28569
111149,28569
110873,28569
110945,28569
110894,28569
110947,28569
110933,28569
110901,28569
111501,28569
111048,28569
111254,28569
111240,28569
110641,28569
111033,28569
111340,28569
111061,28569
111064,28569
111075,28569
111312,28569
110952,28569
110946,28569
111306,28569
111475,28569
110470,28569
111219,28570
107889,28571
108820,28571
111742,28572
108917,28573
111078,28574
111170,28574
111752,28575
111516,28576
111748,28577
111762,28578
111750,28579
111754,28579
111768,28579
111753,28579
111517,28580
74324,28581
73080,28581
103868,28581
105555,28581
76377,28581
108278,28581
71674,28581
83870,28581
74194,28581
94131,28581
74699,28581
111039,28581
111508,28581
68654,342
89959,342
107672,342
90159,342
102745,342
87886,342
90155,342
93099,342
90153,342
104750,342
77041,342
106174,342
103193,342
100939,342
72563,342
83679,342
101200,342
104732,342
103732,342
87503,342
73594,342
111518,28582
111765,28583
111547,28584
111777,28585
111047,28228
110774,28586
111792,28587
111793,28588
111791,28588
111799,4289
111801,28589
111802,28590
111803,28591
111557,28592
111797,28593
111568,28594
111570,28595
109665,28596
111825,28597
111826,28598
110929,28598
111316,28598
95333,28597
92943,28597
111469,4289
111425,28599
111504,28600
102705,28601
111157,28602
111495,28603
111591,28604
111356,28605
111551,28606
111580,28607
109471,28608
111842,28609
111438,28610
111847,28611
111843,28612
111608,28613
111837,28614
111598,28615
110070,28616
111814,28617
111804,28618
102256,22685
101916,22685
101857,22685
102010,22685
111573,28619
44189,28620
111870,28621
109834,28622
111600,28623
111618,28624
111615,28625
104645,28626
110344,28626
89917,28626
108838,28626
111362,28626
107490,28626
111629,28627
60490,28628
74134,21660
111830,28629
111429,4289
111829,4289
111439,4289
110735,28630
111427,28631
111885,28632
111887,28633
111888,28634
111889,28635
111890,28636
111891,28637
111892,28638
111893,28639
111894,28640
111895,28641
111896,28642
111897,28643
111898,28644
111899,28645
111900,28646
111901,28647
111902,28648
111903,28649
111904,28650
111906,28651
111907,28652
111908,28653
111909,28654
111910,28655
111911,28656
111913,28657
111914,28658
111915,28659
111916,28660
111917,28661
111919,28662
111920,28663
111921,28664
111922,28665
111923,28666
111925,28667
111927,28668
111928,28669
111929,28670
111930,28671
111931,28672
111932,28673
111934,28674
111935,28675
111936,28676
111937,28677
111938,28678
111939,28679
111835,28680
101805,28681
106960,28682
108890,28682
106990,28682
111363,28682
106327,28683
108661,28683
103244,28684
103865,28684
111716,28684
109821,28685
105607,28685
108321,28685
103831,28686
105069,28686
109804,28686
111604,28686
111664,28687
111452,28688
109855,28689
104161,28690
111863,28691
67860,28692
63094,28692
63020,28692
65687,28692
70364,28692
96794,28692
68719,28692
66195,28692
63018,28692
65389,28692
65621,28692
68881,28692
70236,28692
63659,28692
64503,28692
63027,28692
68590,28692
64161,28692
63649,28692
67756,28692
83919,28692
98032,28692
68810,28692
66520,28692
111663,28693
111958,28694
111957,28695
111683,28696
111940,28697
111970,28698
111972,28699
111973,28700
111974,28701
111975,28702
111978,28703
111980,28704
111961,28705
111985,28706
111986,28707
111988,28708
111987,28708
108533,28709
111795,28710
111998,28711
111989,28712
112000,28713
112001,28714
112003,28715
112004,28716
112005,28716
112002,28716
112006,28717
111918,28718
111884,28718
111924,28718
111864,28718
111926,28718
111905,28718
111976,28718
111933,28718
111971,28718
111912,28718
111981,28718
111867,28718
111979,28718
111977,28718
111596,28719
112008,28720
112021,28721
112023,28722
112025,28723
112028,24480
111741,28724
111747,28725
112026,28726
111755,28727
112038,28728
112040,28729
112042,28730
112039,28730
111727,28731
111088,28732
111060,28732
111164,28732
111092,28732
111165,28732
111126,28732
111194,28732
111106,28732
111121,28732
111125,28732
111609,28732
111538,28732
111366,28732
111302,28732
111333,28732
111436,28732
111474,28732
111542,28732
111466,28732
111521,28732
111571,28732
111599,28732
111759,28732
111688,28732
111597,28732
111617,28732
111561,28732
111559,28732
111535,28732
111554,28732
111418,28732
111718,28732
111719,28732
111519,28732
111531,28732
111468,28732
111322,28732
111548,28732
111387,28732
111444,28732
112041,28733
111639,28734
111773,28735
112055,28736
112059,28737
112060,28738
112061,28739
112062,28740
112063,28741
112064,28742
112065,28743
112066,28744
110948,28745
112068,24480
112056,28746
112075,28747
112077,28748
112079,28749
111721,28750
112084,28751
111789,28752
111800,28753
111784,28754
111871,28755
112095,28756
111872,28757
111807,28758
62778,28759
112097,28760
111810,28761
111730,24681
112088,28762
110105,27850
112107,24726
111816,28763
112109,28764
111778,28765
112118,28766
111805,28767
111818,28767
111015,28768
95101,28769
111036,28770
112112,24681
103492,28771
112142,24868
111616,28772
110248,28772
107054,28773
111848,28774
109244,20744
111385,28775
111852,28776
111581,28777
112127,28778
111857,28779
111703,28780
112160,28781
112166,28782
111860,28783
112173,28784
112161,28212
112175,28212
111877,28785
112010,28786
111650,28468
101669,28787
112183,28788
112186,28789
112187,28790
112185,28791
112188,28792
112189,28793
112190,28794
112191,28795
112192,28796
112170,28797
111779,28798
112199,28799
112172,28800
111096,28801
111771,28802
112203,28803
112217,28804
112219,28805
112224,28806
112225,28807
112226,28808
112227,28809
112228,28810
112229,28811
112230,28812
112231,28813
111540,28814
111951,28815
112222,28816
111960,28817
70566,28818
112241,28819
110907,28820
111445,4204
112103,28821
112253,28822
112254,28823
95146,28824
112011,28825
111813,28826
112238,28827
112266,28828
106754,28829
106755,28829
111714,28829
112018,28830
111880,28831
107414,24868
112267,28832
56312,28833
109393,26259
109360,26259
107577,26259
112279,28834
57687,28835
88196,28836
50560,28837
112282,28837
112280,28838
106588,28839
112278,28839
106583,26259
111673,26259
111679,26259
88291,28840
112027,28841
112034,28842
112035,28843
112265,28844
112269,28845
112180,4289
112033,28846
85138,26943
107727,26943
101055,26943
76178,26943
106101,26943
98418,26943
88765,26943
107557,26943
97775,26943
99810,26943
92679,26943
97392,26943
93630,26943
109240,26943
103621,26943
103155,26943
84406,26943
111963,28847
98872,28848
112307,28849
111836,28850
112037,28851
87475,28852
112054,28853
107326,28854
112058,28855
112316,4204
104878,28856
94146,28856
112070,28857
112320,28858
112081,28859
112086,28860
112052,28861
112094,28862
112274,28863
112336,28864
112096,28865
112243,28866
112080,28867
112338,28867
112074,28867
112078,28867
112337,28867
112100,28868
112053,28868
112339,28869
112299,28870
112114,28871
112348,28872
98229,28873
112119,28874
57387,28875
75230,28875
73005,28875
96204,28875
93714,28875
73565,28875
75857,28875
78753,28875
57262,28875
57185,28875
57468,28875
87519,28875
99395,28875
56847,28875
56753,28875
57525,28875
57582,28875
57421,28875
57216,28875
89215,28875
93761,28875
99396,28875
73069,28875
83606,28875
96923,28875
74382,28875
57423,28875
94305,28875
57277,28875
112115,28876
112344,28877
112016,28878
111794,28879
111796,28879
112360,28880
112359,28881
112362,28881
112273,28882
112365,24880
112144,24952
112124,28883
112366,24681
112123,28884
112363,28885
112377,28886
112379,28887
112378,28887
111709,28888
112380,28889
112184,28890
112152,28891
112384,28892
112395,28893
111611,28894
112398,28895
112158,28896
112409,28897
112411,28898
112413,28899
112174,28900
111552,28901
112405,28902
108922,23405
112424,28903
112435,28904
112211,28905
112202,28906
112394,28907
112434,28907
112397,28907
112437,28907
112179,28908
112212,28909
112438,28910
112196,28911
112353,28858
112234,28912
112213,28913
111780,28914
111876,28914
112169,28914
111828,28914
111790,28914
112121,28914
112102,28914
111834,28914
112091,28914
112249,28914
111866,28914
112182,28914
111995,28914
111838,28914
112149,28914
112032,28914
111772,28914
111812,28914
112117,28914
112020,28914
112156,28914
112181,28914
111946,28914
112131,28914
111849,28914
111950,28914
112048,28914
111821,28914
112177,28914
112257,28914
112049,28914
112014,28914
110568,28915
111296,16641
112012,16641
106907,16641
110149,16641
111614,16641
112446,28916
112461,28917
112460,28918
112465,28918
112260,28919
112246,28920
74508,28921
112019,28922
111204,28923
112464,28924
112475,28925
102941,28926
109699,28926
109696,28926
112270,28927
112277,28928
109389,28929
112261,28930
77861,28931
112287,4289
112151,4289
112471,4289
112294,28932
112284,28933
112098,28934
109998,28934
112476,28935
111705,28936
112304,28937
107060,28938
112072,28939
112312,28940
112315,28941
112317,28941
93361,28942
111832,28942
111503,28942
111844,28942
111325,28942
111533,28942
112031,28942
110860,28942
110861,28942
110881,28942
111229,28942
111220,28942
111223,28942
111569,28942
110615,28942
111823,28942
112236,28942
111443,28942
111952,28942
112106,28942
112125,28942
112089,28942
110653,28942
112215,28942
111883,28942
112247,28942
111817,28942
111969,28942
111529,28942
111530,28942
111648,28942
111311,28942
112252,28942
111522,28942
111631,28942
112256,28942
112051,28942
111294,28942
112017,28942
112082,28942
112319,28943
112508,28944
112101,28945
112271,28946
112313,28947
112507,28948
112329,28949
112332,28950
112526,28951
112255,28952
112334,28953
112541,28954
112542,28955
112333,28956
112538,28957
60510,28958
112548,28959
112551,28960
112554,28961
109938,28962
111879,28963
112340,28964
112350,28965
112558,28966
112364,28967
112369,28968
112308,28969
112572,28970
112532,28971
112372,28972
112374,28973
111103,28974
112578,28975
112566,28976
112581,28977
112584,28978
112580,28979
112586,28980
112587,28981
112585,28982
112589,28983
112588,28984
112591,28985
112592,28986
112590,28987
112593,28988
112595,28989
112594,28990
112597,28991
112598,28992
112599,28993
112600,28994
112601,28995
112602,28996
112603,28997
112604,28998
112605,28999
112606,29000
112607,29001
112608,29002
112579,29003
112399,29004
112385,29005
112386,29005
112391,29005
112392,29005
69306,22179
112488,22179
112492,22179
112419,4289
112573,4289
112626,4289
112489,4289
94353,29006
102623,27546
109005,27546
109774,27546
101531,27546
67076,27546
111249,27546
112480,27546
112623,27546
112629,29007
111808,29008
112632,29009
112403,29010
112415,29011
111769,29012
112422,29013
76054,29014
71626,29014
71766,29014
72825,29014
100172,29014
63250,29015
112357,29016
112582,29017
112459,29018
112658,29019
112688,29020
112689,28228
110291,29021
112449,29021
112466,29022
112501,29023
112500,29024
111101,29025
112687,29026
112708,29027
112704,29028
112705,29028
112707,29029
112710,29029
111964,29030
111840,29030
112517,29031
105744,29032
112432,29033
112709,29034
112726,29035
112727,29036
112742,29037
112748,29038
112546,29039
112557,29039
112728,29040
112749,29040
112743,29040
112725,29040
112556,29041
112561,29042
112614,29043
112750,29044
112774,29045
45289,29046
56291,29046
112498,29047
112776,29048
112618,29049
112775,29050
112777,29050
112634,29051
100603,29052
107828,29052
111751,29053
111497,29054
112781,29055
112637,29056
112799,29057
112805,29058
112808,29059
112647,29060
112648,29060
112807,29061
112804,29061
107696,29062
112810,29063
112513,29064
112650,29065
107384,29066
112815,29067
112330,29068
112651,29069
112649,29070
112439,29071
112534,29072
112368,29073
112820,29074
112657,29075
112524,29076
112400,29076
112425,29076
112559,29076
112404,29076
112676,29076
112293,29076
112655,29076
112646,29076
112521,29076
112562,29076
112625,29076
112550,29076
112569,29076
112470,29076
112301,29076
112482,29076
112683,29076
112529,29076
112528,29076
112677,29076
112286,29076
112563,29076
112493,29076
112609,29076
112613,29076
112661,29076
112574,29076
112635,29076
112617,29076
112314,29076
112474,29076
112680,29076
112450,29076
112620,29076
112577,29076
112303,29076
112431,29076
112638,29076
112568,29076
112830,29077
112841,29078
112666,29079
96510,29080
112168,29081
112664,29082
112674,29083
112675,29084
112408,4204
112843,4204
112663,29085
110243,29086
112670,29087
112860,29088
102135,29089
112673,29090
112840,29091
112665,29092
112503,29092
111820,29093
111377,29093
112681,29094
111303,29095
112867,29096
112691,29097
112873,29098
112878,29099
98710,4098
112700,29100
112712,29101
112706,29102
112633,29103
112641,29103
112716,29104
97125,29105
112882,29106
112888,29107
112817,29108
27261,29109
17841,29109
18970,29109
19173,29109
17317,29109
13181,29109
18333,29109
25737,29109
2901,29109
30052,29109
25291,29109
4899,29109
3842,29109
31212,29109
12376,29109
5607,29109
24908,29109
19001,29109
25279,29109
18639,29109
20906,29109
5686,29109
26764,29109
16250,29109
56248,29109
28015,29109
11238,29109
9207,29109
34045,29109
21658,29109
2929,29109
35900,29109
2818,29109
25958,29109
8381,29109
10634,29109
33656,29109
15379,29109
26301,29109
26650,29109
2919,29109
37991,29109
2725,29109
11492,29109
23599,29109
13097,29109
22230,29109
58417,29109
11048,29109
21395,29109
46055,29109
13801,29109
6530,29109
18915,29109
37506,29109
35120,29109
27884,29109
27317,29109
22005,29109
17743,29109
25081,29109
17787,29109
20249,29109
37364,29109
17071,29109
17147,29109
17305,29109
23545,29109
19366,29109
28279,29109
25004,29109
13248,29109
39908,29109
2363,29109
17732,29109
29136,29109
24994,29109
4726,29109
20257,29109
41626,29109
23751,29109
37646,29109
21394,29109
25090,29109
29497,29109
9766,29109
16215,29109
23115,29109
16190,29109
13680,29109
29772,29109
15170,29109
16222,29109
2472,29109
29286,29109
9371,29109
28270,29109
25261,29109
18547,29109
3481,29109
26676,29109
13648,29109
14739,29109
25719,29109
44181,29109
24729,29109
21144,29109
31350,29109
23458,29109
16838,29109
19475,29109
33645,29109
18073,29109
20692,29109
26438,29109
57943,29109
18480,29109
10518,29109
27174,29109
11440,29109
11655,29109
7206,29109
35139,29109
20406,29109
25579,29109
10621,29109
17949,29109
17303,29109
19929,29109
26954,29109
24999,29109
4922,29109
19803,29109
27288,29109
5776,29109
8074,29109
14055,29109
26094,29109
11150,29109
30388,29109
29716,29109
26256,29109
41929,29109
16605,29109
4799,29109
29522,29109
37035,29109
26891,29109
17748,29109
13157,29109
19347,29109
24625,29109
4777,29109
35409,29109
24839,29109
17332,29109
20723,29109
15636,29109
35088,29109
14620,29109
9141,29109
8947,29109
18009,29109
44086,29109
26741,29109
30044,29109
18754,29109
5754,29109
26980,29109
25832,29109
38115,29109
10883,29109
20616,29109
19364,29109
24968,29109
19010,29109
17149,29109
26690,29109
26113,29109
32556,29109
32455,29109
25522,29109
2917,29109
19163,29109
26969,29109
20595,29109
27790,29109
35923,29109
13961,29109
11801,29109
18515,29109
23137,29109
9340,29109
16204,29109
27069,29109
10984,29109
65269,29109
16252,29109
20382,29109
23126,29109
23269,29109
20449,29109
27014,29109
5717,29109
15638,29109
35098,29109
18154,29109
19062,29109
35781,29109
28698,29109
38320,29109
16187,29109
30033,29109
20663,29109
26811,29109
15220,29109
37952,29109
21501,29109
26543,29109
21138,29109
40279,29109
14997,29109
28650,29109
18133,29109
16498,29109
40214,29109
34101,29109
27551,29109
35826,29109
26321,29109
14512,29109
21156,29109
14194,29109
26737,29109
19843,29109
19634,29109
11037,29109
46601,29109
4998,29109
26050,29109
50017,29109
35353,29109
21769,29109
7456,29109
17405,29109
13321,29109
11829,29109
19791,29109
14294,29109
12232,29109
3652,29109
17707,29109
17209,29109
17358,29109
37766,29109
26271,29109
13742,29109
5730,29109
21666,29109
26045,29109
25303,29109
47694,29109
51354,29109
35284,29109
35785,29109
15470,29109
13718,29109
63984,29109
21413,29109
30983,29109
25791,29109
14970,29109
5521,29109
22036,29109
16255,29109
2433,29109
22158,29109
30223,29109
30433,29109
26701,29109
39270,29109
17804,29109
26958,29109
35750,29109
20383,29109
35196,29109
43794,29109
40499,29109
4940,29109
27405,29109
21829,29109
51838,29109
36444,29109
57046,29109
29739,29109
5665,29109
13228,29109
9952,29109
7662,29109
20932,29109
4863,29109
21771,29109
11547,29109
25651,29109
25819,29109
25910,29109
49672,29109
17112,29109
27223,29109
23784,29109
15493,29109
21159,29109
24332,29109
29972,29109
19854,29109
13623,29109
58794,29109
2637,29109
39188,29109
26752,29109
19739,29109
23658,29109
27315,29109
13410,29109
17441,29109
19815,29109
24494,29109
17200,29109
3304,29109
17495,29109
20254,29109
26567,29109
21765,29109
24853,29109
18339,29109
20275,29109
25510,29109
13585,29109
10649,29109
19125,29109
21295,29109
26898,29109
2650,29109
16281,29109
12128,29109
15476,29109
18866,29109
21393,29109
25997,29109
17726,29109
9467,29109
28287,29109
21821,29109
23369,29109
24851,29109
19452,29109
19024,29109
26521,29109
42842,29109
17062,29109
21405,29109
27346,29109
18962,29109
39007,29109
27680,29109
37690,29109
19578,29109
21420,29109
11747,29109
21750,29109
28874,29109
21012,29109
17887,29109
11104,29109
10824,29109
33652,29109
43832,29109
27110,29109
16418,29109
26261,29109
22255,29109
19030,29109
9504,29109
4972,29109
12887,29109
9779,29109
21436,29109
21408,29109
4830,29109
10373,29109
17779,29109
40053,29109
11733,29109
32400,29109
21412,29109
33638,29109
29241,29109
22234,29109
25679,29109
2671,29109
6605,29109
32507,29109
25562,29109
41282,29109
49939,29109
5037,29109
38296,29109
8920,29109
35121,29109
12976,29109
44001,29109
23442,29109
14400,29109
3500,29109
24611,29109
24772,29109
18206,29109
15745,29109
2652,29109
26608,29109
11095,29109
16160,29109
4740,29109
14259,29109
29526,29109
10037,29109
15374,29109
28037,29109
6310,29109
20603,29109
10977,29109
12045,29109
16399,29109
9555,29109
13562,29109
27444,29109
26306,29109
30324,29109
20638,29109
29118,29109
21664,29109
19408,29109
36229,29109
23363,29109
8168,29109
9933,29109
24819,29109
24644,29109
26762,29109
39716,29109
13069,29109
9493,29109
24922,29109
24280,29109
26722,29109
20678,29109
38586,29109
29563,29109
13522,29109
25925,29109
41829,29109
11244,29109
18025,29109
43288,29109
13306,29109
9970,29109
29196,29109
27994,29109
26369,29109
36090,29109
16827,29109
8388,29109
34738,29109
21455,29109
27696,29109
40490,29109
19214,29109
16785,29109
12268,29109
8334,29109
36000,29109
19646,29109
14841,29109
24691,29109
18017,29109
23140,29109
9164,29109
2280,29109
18105,29109
14876,29109
34855,29109
30876,29109
24599,29109
18774,29109
5808,29109
21286,29109
24486,29109
25440,29109
24917,29109
29650,29109
112908,29110
112724,29111
112719,29112
112905,29113
112596,29114
105932,29115
112576,29116
112583,29116
112914,29116
112920,29116
112918,29117
112723,29118
112915,29119
112927,29120
112924,29121
112195,29122
111760,29122
112007,29122
112931,29123
112932,29124
112730,29125
112930,29126
112933,29126
112936,29127
112928,29128
107221,4289
112938,29129
112945,29130
112946,29131
112429,29132
112939,29133
112745,29134
112952,29135
112949,29126
112958,4289
112746,29136
112956,29137
112740,29138
112448,29139
112426,29139
112427,29139
112453,29139
112468,29139
112481,29139
112486,29139
112499,29139
112570,29139
112571,29139
112611,29139
112615,29139
112702,29139
112514,29139
112733,29139
112505,29139
112679,29139
112533,29139
112737,29139
112537,29139
112069,29140
112057,29140
112940,29141
112029,29142
112970,29142
112759,29143
111586,29144
112944,29145
112980,4204
112965,29146
112989,29147
47954,29148
112990,29149
107605,29150
112996,29151
113001,29152
112997,29153
112770,29154
99011,29155
99032,29155
112767,29155
113006,29156
112783,29157
111485,29158
112786,29159
110610,29160
112758,29161
112788,29161
112955,29161
112771,29161
112976,29161
112794,29162
112985,29163
112695,29164
112948,4289
113024,4289
111520,29165
112751,29165
111882,29165
112789,29165
112693,29165
112624,29165
111994,29165
112567,29165
110944,29165
111280,29165
111268,29165
112772,29165
111279,29165
112352,29165
112483,29165
111992,29165
111869,29165
111045,29165
111602,29165
111086,29165
112216,29165
111087,29165
111610,29165
112416,29165
111595,29165
112757,29165
111460,29165
111038,29165
112090,29165
110590,29165
112390,29165
111388,29165
112779,29165
112264,29165
112452,29165
112345,29165
112487,29165
112351,29165
111564,29165
111539,29165
113037,29166
113040,4289
113042,29167
100144,29168
112806,29169
113046,29170
70030,29171
71200,29171
113014,29172
112907,29173
112686,29173
112991,29173
110878,28159
110859,28159
110813,28159
113052,29174
112834,29175
113049,29176
112917,4289
112981,4289
112972,4289
112833,29177
112838,29178
112828,29179
113057,29180
113069,29181
107165,29182
105964,29182
112851,29183
113070,29184
113072,29184
112858,29185
112866,29186
113073,29187
113087,29188
113090,29189
113088,29189
112790,29190
112881,29191
112884,29192
112407,29193
112855,29193
113091,29194
113102,29195
113020,29160
95570,29160
113016,29160
111698,29160
110659,29160
113104,29196
101754,29197
113114,29198
112895,29199
113118,29200
112515,29201
112164,29201
112013,29202
109798,29202
111656,29202
98522,29203
113117,29204
113084,29205
113131,29206
113077,29207
113134,29207
113135,29208
113136,29209
113139,29209
113138,29210
112913,29211
113145,29212
112922,29213
109984,29214
112232,29215
112916,29216
113146,29217
113156,29218
113160,29219
113162,29220
113159,29220
112951,29221
113163,29222
113165,29223
113168,29224
113172,29225
113133,29226
112962,29227
112964,29228
112942,29229
113085,29230
113175,29230
113173,29231
113192,29232
113195,29233
113199,29234
113206,29235
113212,29236
113214,29237
113215,29238
113218,29239
113220,29240
86525,29241
94899,29241
113225,29242
112947,29243
102594,29244
105456,29244
113124,29244
113179,29244
102469,29245
113031,29246
113032,29247
113232,29248
113245,29249
113039,29250
113047,29251
113244,29252
113247,29252
113248,29253
113053,29254
113055,29255
71563,29256
70060,29256
112847,29257
113259,29258
113272,29259
111224,29260
112849,29260
93928,26837
112994,29261
113022,29261
113018,29261
113274,29262
113066,29263
112785,29264
113289,29265
113310,29266
113309,29267
113137,29268
113132,29269
113126,29270
113318,29271
113328,29272
111949,29273
111739,29274
112880,29274
108868,18607
113330,29275
112099,29276
112983,29277
112987,29277
113060,29277
113154,29277
112795,29277
113026,29277
113054,29277
112885,29277
112941,29277
112835,29277
113064,29277
113035,29277
112950,29277
113007,29277
112821,29277
113044,29277
113127,29277
112998,29277
113097,29277
113099,29277
113038,29277
112900,29277
112875,29277
113080,29277
112856,29277
112801,29277
112893,29277
113169,29278
113344,29279
113357,29280
106580,29281
108192,29281
107161,29281
112251,29281
111954,29281
113356,29282
108450,29283
113365,29284
113370,29285
113236,29286
113185,29287
113373,29288
113193,29289
111623,29290
110751,29291
113382,29292
111491,24645
113217,29293
113389,29294
113401,29295
90922,29296
110673,29296
112347,29296
110655,29296
108916,29296
112108,29296
111446,29297
112455,29297
113367,29297
113339,29297
113223,29298
113411,29299
70085,29300
113230,29300
113404,29301
113243,29302
113107,29303
112752,29303
113262,29304
111407,29305
110846,29305
113425,29306
113448,29307
113452,29308
111017,29309
113276,29310
113453,29311
112886,29312
113464,29313
113291,29314
103151,23461
73432,23461
109069,29315
111856,29315
113474,29316
111855,29317
112297,29317
113484,29318
112296,29319
109070,29319
113485,29320
107886,29321
107884,29321
113490,29322
113491,29323
113492,29324
113304,29325
-1,29326
112619,29327
113229,29327
112986,29327
113045,29327
112969,29327
113187,29327
112910,29327
113140,29327
113051,29327
112731,29327
113068,29327
112685,29327
113122,29327
113009,29327
113095,29327
112923,29327
113203,29327
113050,29327
112734,29327
113147,29327
112741,29327
113158,29327
113228,29327
113182,29327
113189,29327
112736,29327
112690,29327
112718,29327
112694,29327
113216,29327
112753,29327
112852,29327
112756,29327
113043,29327
113222,29327
113246,29327
112722,29327
113240,29327
113197,29327
113250,29327
112912,29327
113074,29327
112773,29327
113067,29327
113083,29327
113063,29327
112760,29327
113210,29327
113041,29327
112819,29327
113333,29327
113268,29327
113267,29327
113255,29327
113315,29327
113295,29327
113275,29327
113270,29327
113285,29327
113301,29327
113323,29328
111200,29329
113221,29330
113329,29331
113324,29332
112150,29333
111447,29333
112036,29333
110971,29333
111098,29333
112306,29333
112463,29333
112335,29333
110499,29333
111661,29333
111712,29333
111967,29333
111464,29333
112140,29333
111071,29333
112093,29333
110908,29333
111601,29333
111104,29333
112292,29333
111955,29333
111286,29333
111389,29333
111556,29333
111421,29333
110390,29333
110181,29333
110699,29333
112015,29333
110949,29333
111555,29333
111944,29333
111419,29333
110414,29333
111185,29333
110848,29333
111785,29333
111477,29333
110384,29333
113143,29333
113148,29333
113181,29333
113239,29333
113292,29333
112545,29333
112678,29333
112954,29333
112754,29333
112761,29333
113010,29333
112898,29333
113497,29334
113527,29335
113532,29336
47569,29337
45685,29337
113305,29338
113004,29339
113533,29340
113539,29341
46533,29342
45570,29342
113542,29343
113544,29344
44744,29345
113371,29346
113546,29347
113562,29348
113565,29349
113566,29350
113568,29351
110962,29352
108885,29352
104938,29352
111364,29353
113002,29354
49547,29355
113574,29355
113383,29356
112960,4204
113388,29357
113257,29358
113372,29358
113345,29358
113392,29359
113570,29360
113319,29361
113593,29362
113595,29363
113400,29364
113599,29365
90817,29366
113605,29367
113414,29368
110677,29369
113616,29370
113623,29371
107505,29372
45645,29373
113622,29374
113628,29375
113620,29376
113621,29376
113629,29377
111594,29378
111651,29379
110782,29379
113149,29379
113282,29379
111404,29379
112073,29379
112458,29379
111163,29379
113019,29379
113028,29379
112832,29379
113379,29379
113178,29379
112221,29379
112235,29379
111713,29379
112992,29379
112816,29379
111085,29379
113034,29379
113299,29379
113298,29379
113432,29379
113290,29379
112327,29379
113302,29379
113354,29379
113061,29379
112911,29379
112291,29379
112311,29379
112281,29379
112784,29379
112979,29379
113303,29379
112326,29379
112349,29379
113170,29379
113226,29379
112715,29379
113431,29380
113423,29381
113433,29382
113637,29383
113656,29384
85134,29385
70524,29385
113191,29386
112971,29387
113441,29388
113573,29389
112977,29389
103411,29390
112250,29390
104141,29390
113659,29391
111500,29392
113449,29393
113462,29394
96519,29395
112436,29396
113416,29396
113342,29396
113482,29396
113469,29396
113381,29396
113499,29396
113398,29396
113359,29396
113501,29396
113461,29396
113396,29396
113397,29396
113386,29396
113472,29396
113473,29396
113349,29396
113409,29396
113480,29396
113419,29396
113676,29397
113687,29398
113446,29399
113689,29400
113708,29401
113709,29402
113125,29403
113338,29404
113251,29404
113353,29404
113351,29404
113347,29404
113204,29404
113186,29404
113234,29404
